*chamber,*recipe,*start_time,*end_time,*pjid,*cjid,*slot,Gas2 P1 Press[_kgf/cm2G]_-1_Avg,LowerTemp[degC]_-1_Avg,Gas14 P2 Press[_kgf/cm2G]_-1_Avg,Gas6 P2 Press[_kgf/cm2G]_-1_Avg,Gas5 Temp[degC]_-1_Avg,Gas16 Temp[degC]_-1_Avg,HF Phase_-1_Avg,APC Position[deg]_-1_Avg,Gas12 Temp[degC]_-1_Avg,Gas16 P1 Press[_kgf/cm2G]_-1_Avg,Gas9 Temp[degC]_-1_Avg,C4F8  (14)Flow@[SCCM]_-1_Avg,DeposhieldHeat OutPut[%]_-1_Avg,Gas14 Valve Output[%]_-1_Avg,Gas6 Valve Output[%]_-1_Avg,Gas8 P1 Press[_kgf/cm2G]_-1_Avg,Gas11 P1 Press[_kgf/cm2G]_-1_Avg,Pin Speed[mV]_-1_Avg,LF.RFVpp[V]_-1_Avg,Dynamic Process@_-1_Avg,ChamberPressure@[mTorr]_-1_Avg,UpperBRTemp[degC]_-1_Avg,UpperFlowRate[L/min]_-1_Avg,O2    (15)Flow@[SCCM]_-1_Avg,Gas3 P1 Press[_kgf/cm2G]_-1_Avg,MiddleFlowRatio@_-1_Avg,EdgeHePress@[Torr]_-1_Avg,HF.RF Power(H)[W]_-1_Avg,Edge Flow Ratio_-1_Avg,UpperBR.Valve[L/min]_-1_Avg,Gas4 Valve Output[%]_-1_Avg,HF.PulseDuty@[%]_-1_Avg,UpperTemp[degC]_-1_Avg,APCHeat OutPut[%]_-1_Avg,C4F6  (3)Flow@[SCCM]_-1_Avg,Gas12 Valve Output[%]_-1_Avg,O2    (15)Flow[SCCM]_-1_Avg,Gas9 P1 Press[_kgf/cm2G]_-1_Avg,HF.RFVpp[V]_-1_Avg,Edge He Flow[SCCM]_-1_Avg,Gas12 P1 Press[_kgf/cm2G]_-1_Avg,Center Gas Flow[SCCM]_-1_Avg,Gas8 Temp[degC]_-1_Avg,Pin Torque[mV]_-1_Avg,DeposhieldTopTemp[degC]_-1_Avg,Gas13 P2 Press[_kgf/cm2G]_-1_Avg,DATA-A_-1_Avg,Gas2 Temp[degC]_-1_Avg,Gas4 Temp[degC]_-1_Avg,Edge Gas Flow[SCCM]_-1_Avg,Gas6 Temp[degC]_-1_Avg,Gas5 P2 Press[_kgf/cm2G]_-1_Avg,DeposhieldTopTemp@[degC]_-1_Avg,Gas4 P1 Press[_kgf/cm2G]_-1_Avg,Gas12 P2 Press[_kgf/cm2G]_-1_Avg,DATA-D_-1_Avg,HF Mag_-1_Avg,Gas4 P2 Press[_kgf/cm2G]_-1_Avg,ChamberPressure[mTorr]_-1_Avg,LF Mag_-1_Avg,C4F6  (3)Flow[SCCM]_-1_Avg,Gas5 Valve Output[%]_-1_Avg,Gas13 Valve Output[%]_-1_Avg,Gas16 Valve Output[%]_-1_Avg,LowerTemp@[degC]_-1_Avg,Gas13 P1 Press[_kgf/cm2G]_-1_Avg,Gas8 Valve Output[%]_-1_Avg,ShutterTemp@[degC]_-1_Avg,Gas5 P1 Press[_kgf/cm2G]_-1_Avg,Gas14 Temp[degC]_-1_Avg,Gas3 Valve Output[%]_-1_Avg,ShutterHeat OutPut[%]_-1_Avg,DATA-B_-1_Avg,Gas9 P2 Press[_kgf/cm2G]_-1_Avg,Gas3 Temp[degC]_-1_Avg,ESCVoltage@[V]_-1_Avg,Center Flow Ratio_-1_Avg,CenterFlowRatio@_-1_Avg,Gas11 Valve Output[%]_-1_Avg,EdgeFlowRatio@_-1_Avg,Gas10 Temp[degC]_-1_Avg,Gas7 Temp[degC]_-1_Avg,UpperELTemp[degC]_-1_Avg,C1Pos@_-1_Avg,Gas16 P2 Press[_kgf/cm2G]_-1_Avg,C2Pos@_-1_Avg,Middle Flow Ratio_-1_Avg,Dynamic Process_-1_Avg,Gas8 P2 Press[_kgf/cm2G]_-1_Avg,Gas9 Valve Output[%]_-1_Avg,C2Pos_-1_Avg,Gas14 P1 Press[_kgf/cm2G]_-1_Avg,C1Pos_-1_Avg,Gas3 P2 Press[_kgf/cm2G]_-1_Avg,Gas11 P2 Press[_kgf/cm2G]_-1_Avg,Gas2 P2 Press[_kgf/cm2G]_-1_Avg,Gas6 P1 Press[_kgf/cm2G]_-1_Avg,UpperHeat OutPut[%]_-1_Avg,HF.RF Power(L)[W]_-1_Avg,Gas10 P2 Press[_kgf/cm2G]_-1_Avg,Runtime[sec]_-1_Avg,Gas15 Temp[degC]_-1_Avg,DATA-C_-1_Avg,Gas15 Valve Output[%]_-1_Avg,Gas13 Temp[degC]_-1_Avg,HF.RF Power(H)@[W]_-1_Avg,LF Phase_-1_Avg,Gas7 Valve Output[%]_-1_Avg,HF.RF Power(L)@[W]_-1_Avg,Gas11 Temp[degC]_-1_Avg,APC Temp[degC]_-1_Avg,Gas2 Valve Output[%]_-1_Avg,UpperCoolHeat OutPut[%]_-1_Avg,UpperTemp@[degC]_-1_Avg,Gas15 P1 Press[_kgf/cm2G]_-1_Avg,HF.Pulse Duty[%]_-1_Avg,C4F8  (14)Flow[SCCM]_-1_Avg,Gas10 Valve Output[%]_-1_Avg,Gas10 P1 Press[_kgf/cm2G]_-1_Avg,APCTemp@[degC]_-1_Avg,EdgeHePress[Torr]_-1_Avg,Middle Gas Flow[SCCM]_-1_Avg,ShutterTemp[degC]_-1_Avg,Gas7 P1 Press[_kgf/cm2G]_-1_Avg,ESC Voltage[V]_-1_Avg,ESC Current[uA]_-1_Avg,Gas7 P2 Press[_kgf/cm2G]_-1_Avg,Gas15 P2 Press[_kgf/cm2G]_-1_Avg
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 19:46,2022/4/7 19:47,F0862.U5_102628,F0862.U5_102628,23,-0.71,59.99838,-1.02,-0.80076176,29.9,30.6,502.6402,19.08817,28.9,-1.02,30,0,30.666126,0,0,-0.8,1.2905024,0,0,0,427.32544,35,15.2,0,-1.01,36.32026,0,358.32416,41.915398,0.4,0,0,149.95949,66.80551,0,0,-0.002,-0.39,361.30795,0,-1.02,376.99094,29.1,0,149.74278,1.32,0,44.1,31.9,694.0457,28.745543,-0.6343598,150,-0.71,-1.02,0,487.11832,-0.71,411.647,500,0.004,7.902431,0.1,0,60,1.31,0,150,-0.43661264,41.2,0,63.32901,0,-0.39,37.5,0,49.733063,45.33809,51.575203,37.140358,29.5,29.1,149.95949,0,-1.02,0,41.28898,0,-0.81,0,416.65802,-1.02,311.7196,-1.02,-0.5801945,-0.7195786,-0.81,57.118313,0,-0.87,30.9,31.9,0,0,30.6,358.83307,500,8.773419,0,29.225122,90,0,20,150,-1.02,0,0,0,-0.87,90,0.14035657,409.61118,149.6859,0.66103727,0,0.1961102,0.25837925,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 19:41,2022/4/7 19:42,F0862.U5_102628,F0862.U5_102628,20,-0.71,60.006516,-1.02,-0.85,29.9,30.508469,501.90717,19.127361,28.9,-1.02,30,0,30.543974,0,0,-0.8,1.2898046,0,0,0,426.48175,35,15.2,0,-1.01,36.336483,0,360.13843,37.1443,0.4,0,0,149.9855,67.02932,0,0,-0.002,-0.31,362.5733,0,-1.02,378.59006,29.1,0,149.74886,1.32,0,44.1,31.9,694.31757,28.7,-0.70040715,150,-0.71,-1.02,0,484.9365,-0.71,411.19968,500,0.004,7.9456024,0.1,0,60,1.3103908,0,150,-0.5018567,41.2,0,63.0228,0,-0.31,37.5,0,45.224106,45.398373,51.6601,37.1557,29.5,29.1,149.9855,0,-1.02,0,36.68176,0,-0.81,0,417.62216,-1.02,310.83224,-1.02,-0.5856026,-0.71,-0.85,56.06189,0,-0.86,30.75,31.8,0,0,30.6,360.58633,500,8.817915,0,29.224592,90,0,20,150,-1.02,0,0,0,-0.86,90,0.14087948,411.85895,149.69511,0.6132085,0,0.24592833,0.20885994,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 19:36,2022/4/7 19:37,F0862.U5_102628,F0862.U5_102628,19,-0.71,60.010178,-1.02,-0.86,29.9,30.5,502.03717,19.043941,28.9,-1.02,30,0,30.867529,0,0,-0.8,1.2878352,0,0,0,427.88336,35,15.2,0,-1.01,36.309532,0,357.19385,37.03328,0.4,0,0,149.96608,67.36672,0,0,-0.002,-0.32,359.9257,-0.004684976,-1.02,377.8252,29.1,0,149.72278,1.32,0,44.1,31.9,693.84735,28.7,-0.7084168,150,-0.71,-1.02,0,483.88208,-0.71,411.85025,500,0.004,7.8801293,0.1,0,60,1.32,0,150,-0.51147014,41.1,0,63.65105,0,-0.32,37.5,0,45.136673,45.29822,51.692085,37.13021,29.5,29.1,149.96608,0,-1.02,0,36.58982,0,-0.81,0,417.93378,-1.02,311.67368,-1.02,-0.586979,-0.71,-0.86,56.53635,0,-0.87,31,31.8,0,0,30.6,357.67368,500,8.74475,0,29.225687,90,0,20,150,-1.02,0,0,0,-0.87,90,0.13893376,411.8021,149.55121,0.6863813,0,0.2003231,0.28523424,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 19:26,2022/4/7 19:27,F0862.U4_094246,F0862.U4_094246,18,-0.73,60.006516,-1.02,-0.76,29.9,30.5,502.23615,19.135015,28.9,-1.02,30,0,30.728012,0,0,-0.8,1.2935994,0,0,0,426.48175,35,15.2,0,-1.01,36.336483,0,360.24103,37.207817,0.4,0,0,149.98045,67.53746,0,0,-0.002,-0.34,363.14496,0,-1.02,377.5964,29.1,0,149.75081,1.31,0,43.98974,31.9,696.5655,28.7,-0.5841694,150,-0.71,-1.02,0,487.86646,-0.71,411.49692,500,0.004,7.948697,0.1,0,60,1.31,0,150,-0.38557002,41.1,0,63.568405,0,-0.34,37.5,0,45.163845,45.398373,51.757328,37.1557,29.5,29.1,149.98045,0,-1.02,0,36.418728,0,-0.81,0,416.32574,-1.02,310.97394,-1.02,-0.5851303,-0.73,-0.76,56.84039,0,-0.88,30.75,31.8,0,0,30.6,360.58633,500,8.777687,0,29.217915,90,0,20,150,-1.02,0,0,0,-0.88,90,0.14153095,408.93796,149.65048,0.29166123,0,0.18566775,-0.112198696,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 19:21,2022/4/7 19:22,F0862.U4_094246,F0862.U4_094246,17,-0.69,60.01301,-1.02,-0.77,29.9,30.5,501.93985,19.12683,28.9,-1.02,30,0,30.544716,0,0,-0.8,1.2910569,0,0,0,426.76392,35,15.2,0,-1.01,36.33106,0,359.49106,40.363415,0.4,0,0,149.97562,67.01463,0,0,-0.002,-0.34453657,362.3138,-0.003414634,-1.02,376.7527,29.1,0,149.74812,1.31,0,44,31.9,694.107,28.7,-0.5926829,150,-0.71,-1.02,0,484.24716,-0.71,410.94733,500,0.004,7.939187,0.1,0,60,1.31,0,150,-0.39434147,41.109104,0,63.39187,0,-0.34998375,37.5,0,48.31821,45.378212,51.584877,37.15057,29.5,29.1,149.97562,0,-1.02,0,39.531708,0,-0.81,0,417.39188,-1.02,311.0813,-1.02,-0.58108944,-0.69,-0.77,56.747967,0,-0.87,30.8,31.8,0,0,30.6,360,500,8.781789,0,29.226992,90,0,20,150,-1.02,0,0,0,-0.87,90,0.13902439,406.9504,149.69025,0.2822927,0,0.21138212,-0.12117073,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 19:17,2022/4/7 19:18,F0862.U4_094246,F0862.U4_094246,16,-0.73,60.00747,-1.02,-0.77,29.9,30.5,502.2906,19.190908,28.9,-1.02,30,0,30.811687,0,0,-0.8,1.2931656,0,0,0,427.04514,35,15.2,0,-1.01,36.32565,0,358.92532,35.581818,0.4,0,0,149.97208,67.69805,0,0,-0.002,-0.36,361.7013,-0.002922078,-1.02,378.0919,29.1,0,149.73247,1.31,0,44,31.9,695.7539,28.7,-0.59258115,150,-0.71,-1.02,0,483.862,-0.71,412.1807,500,0.004,7.9246755,0.1,0,60,1.31,0,150,-0.39457792,41.1,0,63.49026,0,-0.36,37.5,0,43.641396,45.358116,51.720615,37.145454,29.5,29.1,149.97208,0,-1.02,0,34.947403,0,-0.81,0,417.55682,-1.02,311.5471,-1.02,-0.5839773,-0.73,-0.77,56.27435,0,-0.88,30.85,31.8,0,0,30.6,359.4156,500,8.758604,0,29.2263,90,0,20,150,-1.02,0,0,0,-0.88,90,0.13782467,410.33456,149.67484,0.6298539,0,0.22564936,0.22673701,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 19:12,2022/4/7 19:13,F0862.U4_094246,F0862.U4_094246,15,-0.7,60.00162,-1.02,-0.83,29.9,30.5,502.11508,19.091085,28.9,-1.02,30,0,30.860617,0,0,-0.8,1.2923825,0,0,0,427.32544,35,15.2,0,-1.01,36.32026,0,358.3047,33.85705,0.4,0,0,149.98444,67.906,0,0,-0.002,-0.3,360.87195,-0.002917342,-1.02,379.97943,29.1,0,149.74944,1.32,0,44.00227,31.9,694.9345,28.7,-0.66664505,150,-0.71,-1.02,0,483.5786,-0.71,411.47488,500,0.004,7.9181523,0.1,0,60,1.31,0,150,-0.46917343,41.1,0,63.290115,0,-0.3,37.5,0,42.18525,45.33809,51.72723,37.140358,29.5,29.1,149.98444,0,-1.02,0,33.440517,0,-0.81,0,418.02106,-1.02,311.35007,-1.02,-0.5852512,-0.7,-0.83,56.683956,0,-0.86,30.9,31.8,0,0,30.6,358.83307,500,8.724635,0,29.184116,90,0,20,150,-1.02,0,0,0,-0.86,90,0.15834685,412.37683,149.64052,0.64732575,0,0.21069692,0.24517018,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 19:06,2022/4/7 19:07,F0862.U4_094246,F0862.U4_094246,14,-0.69,59.998375,-1.02,-0.77,29.9,30.5,502.2013,19.111526,28.9,-1.02,30,0,30.816559,0,0,-0.8,1.2910876,0,0,0,427.04514,35,15.2,0,-1.01,36.32565,0,358.92856,35.596428,0.4,0,0,149.96494,67.92695,0,0,-0.002,-0.34,361.44806,-0.00275974,-1.02,378.28134,29.1,0,149.74611,1.31,0,44.1,31.9,696.0862,28.7,-0.59256494,150,-0.71,-1.02,0,483.44644,-0.71,412.06754,500,0.004,7.849026,0.1,0,60,1.31,0,150,-0.39650974,41.1,0,63.607143,0,-0.34,37.5,0,43.664448,45.358116,51.7112,37.145454,29.5,29.1,149.96494,0,-1.02,0,34.908115,0,-0.81,0,418.17694,-1.02,311.21268,-1.02,-0.58582795,-0.69,-0.77,56.83766,0,-0.87,30.85,31.8,0,0,30.6,359.4156,500,8.768506,0,29.225811,90,0,20,150,-1.02,0,0,0,-0.87,90,0.1366883,409.8323,149.68376,0.5221753,0,0.19155844,0.11918831,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 19:01,2022/4/7 19:02,F0862.U4_094246,F0862.U4_094246,13,-0.72,59.99609,-1.02,-0.75,29.9,30.5,501.9609,19.14935,28.936646,-1.02,30,0,30.74267,0,0,-0.8,1.2921661,0,0,0,426.48175,35,15.2,0,-1.01,36.336483,0,360.12216,37.11417,0.4,0,0,149.97362,67.56677,0,0,-0.002,-0.33,362.43973,-0.003257329,-1.02,380.26074,29.1,0,149.78973,1.32,0,44.1,31.9,694.7775,28.7,-0.56859934,150,-0.71,-1.02,0,485.94788,-0.71,411.59055,500,0.004,7.942671,0.1,0,60,1.32,0,150,-0.36975572,41.2,0,63.80456,0,-0.33,37.5,0,45.314495,45.398373,51.679966,37.1557,29.5,29.1,149.97362,0,-1.02,0,36.6329,0,-0.81,0,417.92996,-1.02,310.57166,-1.02,-0.58125407,-0.72,-0.75,56.566776,0,-0.87,30.75,31.848698,0,0,30.6,360.58633,500,8.827524,0,29.166613,90,0,20,150,-1.02,0,0,0,-0.87,90,0.18094462,411.3741,149.6342,0.4881759,0,0.2068404,0.083697066,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 18:56,2022/4/7 18:57,F0862.U4_094246,F0862.U4_094246,12,-0.7,60.01672,-1.02,-0.82,29.9,30.5,502.1607,19.110714,28.957468,-1.02,30,0,31.006493,0,0,-0.8,1.2925487,0,0,0,427.04514,35,15.2,0,-1.01,36.32565,0,358.90424,33.965748,0.4,0,0,149.94481,67.6461,0,0,-0.002,-0.29,361.09415,-0.003084416,-1.02,379.16592,29.1,0,149.75,1.32,0,44.1,31.9,696.0672,28.7,-0.650552,150,-0.71,-1.02,0,483.90097,-0.71,411.90503,500,0.004,7.9233766,0.1,0,60,1.32,0,150,-0.45262986,41.2,0,63.298702,0,-0.29,37.5,0,42.141396,45.358116,51.786037,37.145454,29.5,29.1,149.94481,0,-1.02,0,33.35536,0,-0.81,0,418.2143,-1.02,311.2078,-1.02,-0.5839123,-0.7,-0.82,57.96104,0,-0.86,30.85,31.863636,0,0,30.6,359.4156,500,8.772078,0,29.203085,90,0,20,150,-1.02,0,0,0,-0.86,90,0.15876624,410.61606,149.63571,0.70428574,0,0.23376623,0.30112013,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 14:38,2022/4/7 14:39,F092C.F2_050915,F092C.F2_050915,6,-0.7,60.00974,-1.02,-0.8,29.8,30.5,502.5909,19.203247,28.9,-1.02,29.9,0,30.47078,0,0,-0.8,1.291185,0,0,0,427.04514,35,15.2,0,-1.01,36.32565,0,359.0341,40.339123,0.4,0,0,149.97694,66.82143,0,0,-0.002,-0.36,362.09415,0,-1.02,377.3927,29,0,149.74545,1.32,0,44,31.8,693.95844,28.7,-0.63438314,150,-0.74,-1.02,0,487.75812,-0.74,411.40665,500,0.004,7.9116883,0.1,0,60,1.32,0,150,-0.43633118,41.2,0,62.982143,0,-0.36,37.4,0,48.300976,45.358116,51.594967,37.145454,29.40909,29,149.97694,0,-1.02,0,39.701946,0,-0.81,0,416.25812,-1.02,311.55356,-1.02,-0.57964283,-0.7,-0.8,56.241882,0,-0.86,30.85,31.8,0,0,30.5,359.4156,500,8.784578,0,29.148376,90,0,20,150,-1.02,0,0,0,-0.86,90,0.13928571,409.5508,149.67322,0.70282465,0,0.19480519,0.29944804,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 14:33,2022/4/7 14:34,F092C.F2_050915,F092C.F2_050915,3,-0.71,59.99935,-1.02,-0.82,29.8,30.5,501.15424,19.221104,28.836527,-1.02,29.9,0,30.587662,0,0,-0.8,1.2940097,0,0,0,427.04514,35,15.2,0,-1.01,36.32565,0,358.99838,33.944317,0.4,0,0,149.97775,67.030846,0,0,-0.002,-0.31,361.4724,-0.003571429,-1.02,379.4026,29,0,149.74156,1.32,0,43.9,31.8,695.375,28.6,-0.6590422,150,-0.74,-1.02,0,487.06818,-0.74,412.6115,500,0.00399513,7.9113636,0.1,0,60,1.32,0,150,-0.46103895,41.1,0,63.20779,0,-0.31,37.4,0,42.169155,45.358116,51.664124,37.145454,29.428572,29,149.97775,0,-1.02,0,33.414772,0,-0.81,0,418.2094,-1.02,310.69806,-1.02,-0.58267856,-0.71,-0.82,55.550323,0,-0.87,30.85,31.8,0,0,30.5,359.4156,500,8.782305,0,29.152922,90,0,20,150,-1.02,0,0,0,-0.87,90,0.13814935,411.4065,149.63896,0.69511366,0,0.23051947,0.29185066,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 14:28,2022/4/7 14:29,F092C.F2_050915,F092C.F2_050915,2,-0.69,60.011852,-1.02,-0.79,29.8,30.5,502.05844,19.209578,28.8,-1.02,29.9,0,30.199675,0,0,-0.8,1.2951461,0,0,0,427.04514,35,15.2,0,-1.01,36.32565,0,359.13474,40.407307,0.4,0,0,149.98555,66.89773,0,0,-0.002,-0.35,361.34576,-0.004220779,-1.02,377.35016,29,0,149.78052,1.32,0,43.9,31.8,695.41736,28.6,-0.6176786,150,-0.74,-1.02,0,483.75974,-0.74,412.56265,500,0.004,7.9099026,0.1,0,60,1.32,0,150,-0.41136363,41.1,0,62.91396,0,-0.35,37.4,0,48.282307,45.358116,51.75211,37.145454,29.4,29,149.98555,0,-1.02,0,39.599674,0,-0.81,0,418.1948,-1.02,311.4156,-1.02,-0.58087665,-0.69,-0.79,56.16883,0,-0.86,30.85,31.8,0,0,30.5,359.4156,500,8.807305,0,29.095942,90,0,20,150,-1.02,0,0,0,-0.86,90,0.17305195,408.14172,149.63571,0.08784091,0,0.19642857,-0.31305194,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 14:23,2022/4/7 14:24,F092C.F2_050915,F092C.F2_050915,1,-0.7294184,60,-1.02,-0.76,29.8,30.5,502.33765,19.066559,28.841034,-1.02,29.9,0,30.103392,0,0,-0.8,1.2915509,0,0,0,427.88336,35,15.2,0,-1.01,36.309532,0,357.15186,40.36123,0.4,0,0,149.97592,66.89984,0,0,-0.002,-0.34,360.10986,-0.002907916,-1.02,375.92923,29,0,149.7853,1.32,0,43.9,31.8,695.0601,28.7,-0.5846365,150,-0.74,-1.02,0,489.15833,-0.74,412.1131,500,0.004,7.8720517,0.1,0,60,1.32,0,150,-0.3874798,41.1,0,62.928917,0,-0.34,37.4,0,48.16365,45.29822,51.693054,37.13021,29.498869,29,149.97592,0,-1.02,0,39.51147,0,-0.81,0,416.74313,-1.02,311.7173,-1.02,-0.5815509,-0.73,-0.76,56.68013,0,-0.87,31,31.8,0,0,30.5,357.67368,500,8.75525,0,29.099354,90,0,20,150,-1.02,0,0,0,-0.87,90,0.1835218,407.46753,149.58255,0.54434574,0,0.21324718,0.14313409,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/7 1:44,2022/4/7 1:45,F0DF8.U3_042821,F0DF8.U3_042821,8,-0.71,60.003254,-1.02,-0.83,29.8,30.3,502.04553,19.135773,28.8,-1.02,29.9,0,30.274797,0,0,-0.8,1.2938862,0,0,0,426.76392,35,15.2,0,-1.01,36.33106,0,359.6878,33.987804,0.4,0,0,149.94472,67.544716,0,0,-0.002,-0.31,361.43576,-0.007479675,-1.02,378.96893,29,0,149.74812,1.31,0,43.8,31.8,696.0176,28.6,-0.6673984,150,-0.71,-1.02,0,486.71057,-0.71,412.09137,500,0.004,7.9274797,0.1,0,60,1.31,0,150,-0.46084553,41,0,63.164227,0,-0.31,37.3,0,42.149918,45.378212,51.678864,37.15057,29.4,29,149.94472,0,-1.02,0,33.395935,0,-0.81,0,418.0683,-1.02,310.64066,-1.02,-0.58247155,-0.71,-0.83,57.76748,0,-0.86,30.8,31.6,0,0,30.4,360,500,8.801626,0,29.130407,90,0,20,150,-1.02,0,0,0,-0.86,90,0.1401626,411.1439,149.63902,0.62905693,0,0.24878049,0.22517073,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/6 20:14,2022/4/6 20:15,F0A2B.U5_105945,F0A2B.U5_105945,23,-0.71,60.002926,-1.02,-0.84,29.8,30.5,501.88943,19.133333,28.9,-1.02,29.9,0,30.658537,0,0,-0.8,1.290813,0,0,0,426.76392,35,15.2,0,-1.01,36.33106,0,359.49432,38.765854,0.4,0,0,149.98065,67.4,0,0,-0.002,-0.3,362.8244,0,-1.02,377.2008,29,0,149.72504,1.31,0,43.9,31.8,695.68536,28.7,-0.6838537,150,-0.68,-1.02,0,484.587,-0.68,411.36,500,0.004,7.9284554,0.1,0,60,1.31,0,150,-0.48560977,41.1,0,63.230896,0,-0.3,37.3,0,46.714634,45.378212,51.57268,37.15057,29.4,29,149.98065,0,-1.02,0,37.97073,0,-0.81,0,417.07318,-1.02,311.0878,-1.02,-0.5812032,-0.71,-0.84,56.339836,0,-0.86,30.8,31.8,0,0,30.5,360,500,8.807967,0,29.16618,90,0,20,150,-1.02,0,0,0,-0.86,90,0.13463415,408.28943,149.66342,0.62102437,0,0.22113821,0.21731707,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/6 20:09,2022/4/6 20:10,F0A2B.U5_105945,F0A2B.U5_105945,19,-0.7,59.998375,-1.02,-0.84,29.8,30.491072,501.18994,19.112337,28.8,-1.02,29.9,0,30.808441,0,0,-0.8,1.2950974,0,0,0,427.04514,35,15.2,0,-1.01,36.32565,0,358.97565,33.966232,0.4,0,0,149.981,67.431816,0,0,-0.002,-0.3,361.93506,-1.62E-04,-1.02,379.3375,29,0,149.74059,1.31,0,43.9,31.8,695.5896,28.6,-0.68383116,150,-0.68,-1.02,0,488.68182,-0.68,412.55664,500,0.004,7.913474,0.1,0,60,1.31,0,150,-0.48589286,41.1,0,63.435066,0,-0.3,37.3,0,42.173378,45.358116,51.743343,37.145454,29.4,29,149.981,0,-1.02,0,33.39854,0,-0.81,0,417.6737,-1.02,310.35065,-1.02,-0.58092535,-0.7,-0.84,56.824677,0,-0.86,30.85,31.8,0,0,30.5,359.4156,500,8.797728,0,29.165909,90,0,20,150,-1.02,0,0,0,-0.86,90,0.13701299,411.2635,149.55455,0.46342534,0,0.26623377,0.060535714,-1.02
SEC_ESTTF51_FJ4197/PM-1,Process/P1/RUN/T-WLDC-60-ARP9,2022/4/6 19:57,2022/4/6 19:58,F0A2B.U3_103859,F0A2B.U3_103859,8,-0.7,60.004856,-1.02,-0.83,29.8,30.5,501.96442,19.154854,28.9,-1.02,29.9,0,30.592234,0,0,-0.8,1.2909709,0,0,0,427.60486,35,15.2,0,-1.01,36.314888,0,357.7589,38.777832,0.4,0,0,149.95193,67.52589,0,0,-0.002,-0.36,360.95792,0,-1.02,376.58026,29,0,149.74498,1.32,0,43.918285,31.8,695.3536,28.7,-0.6671521,150,-0.68,-1.02,0,485.24918,-0.68,411.60355,500,0.004,7.809547,0.1,0,60,1.32,0,150,-0.4716343,41.1,0,63.291264,0,-0.36,37.336407,0,46.677834,45.318123,51.65356,37.135277,29.4,29,149.95193,0,-1.02,0,37.991425,0,-0.81,0,417.50162,-1.02,311.22977,-1.02,-0.5833333,-0.7,-0.83,57.49191,0,-0.88,30.95,31.8,0,0,30.5,358.25244,500,8.680259,0,29.149515,90,0,20,150,-1.02,0,0,0,-0.88,90,0.13770227,408.43042,149.66797,0.29383495,0,0.22815534,-0.1039644,-1.02
